batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,1B,1b_luck,2b_luck,3b_luck,lag_1_avg,lag_2_avg,lag_3_avg,lag_1_G,lag_2_G,lag_3_G,lag_1_AB,lag_2_AB,lag_3_AB,lag_1_R,lag_2_R,lag_3_R,lag_1_H,lag_2_H,lag_3_H,lag_1_2B,lag_2_2B,lag_3_2B,lag_1_3B,lag_2_3B,lag_3_3B,lag_1_HR,lag_2_HR,lag_3_HR,lag_1_TB,lag_2_TB,lag_3_TB,lag_1_RBI,lag_2_RBI,lag_3_RBI,lag_1_SB,lag_2_SB,lag_3_SB,lag_1_CS,lag_2_CS,lag_3_CS,lag_1_BB,lag_2_BB,lag_3_BB,lag_1_HBP,lag_2_HBP,lag_3_HBP,lag_1_SO,lag_2_SO,lag_3_SO,lag_1_GDP,lag_2_GDP,lag_3_GDP,lag_1_SLG,lag_2_SLG,lag_3_SLG,lag_1_OBP,lag_2_OBP,lag_3_OBP,lag_1_E,lag_2_E,lag_3_E,lag_1_1b_luck,lag_2_1b_luck,lag_3_1b_luck,lag_1_2b_luck,lag_2_2b_luck,lag_3_2b_luck,lag_1_3b_luck,lag_2_3b_luck,lag_3_3b_luck
137,백상원,2013,삼성,0.000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,177cm/76kg,1988년 01월 02일,내야수(우투좌타),남도초-경상중-경북고-단국대-삼성-상무,9000만원,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,백상원,2014,삼성,0.059,10,17,2,1,1,0,0,2,1,1,0,3,0,2,0,0.11800000000000001,0.2,0,177cm/76kg,1988년 01월 02일,내야수(우투좌타),남도초-경상중-경북고-단국대-삼성-상무,9000만원,0.318,0,0.0,0.06666666666666667,0.0,0.000,,,2.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
137,백상원,2015,삼성,0.313,12,16,4,5,1,0,0,6,0,0,0,2,0,1,0,0.375,0.389,0,177cm/76kg,1988년 01월 02일,내야수(우투좌타),남도초-경상중-경북고-단국대-삼성-상무,9000만원,0.764,4,0.26666666666666666,0.06666666666666667,0.0,0.059,0.000,,10.0,2.0,,17.0,1.0,,2.0,0.0,,1.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,0.0,,1.0,0.0,,1.0,0.0,,0.0,0.0,,3.0,0.0,,0.0,0.0,,2.0,0.0,,0.0,0.0,,0.11800000000000001,0.0,,0.2,0.0,,0.0,0.0,,0.0,0.0,,0.06666666666666667,0.0,,0.0,0.0,
137,백상원,2016,삼성,0.421,14,38,6,16,1,0,0,17,6,1,0,6,0,6,1,0.447,0.5,2,177cm/76kg,1988년 01월 02일,내야수(우투좌타),남도초-경상중-경북고-단국대-삼성-상무,9000만원,0.947,15,0.46875,0.03125,0.0,0.313,0.059,0.000,12.0,10.0,2.0,16.0,17.0,1.0,4.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.375,0.11800000000000001,0.0,0.389,0.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0
137,백상원,2017,삼성,0.273,12,22,2,6,1,0,0,7,0,1,0,2,1,3,1,0.318,0.36,2,177cm/76kg,1988년 01월 02일,내야수(우투좌타),남도초-경상중-경북고-단국대-삼성-상무,9000만원,0.6779999999999999,5,0.2631578947368421,0.05263157894736842,0.0,0.421,0.313,0.059,14.0,12.0,10.0,38.0,16.0,17.0,6.0,4.0,2.0,16.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.447,0.375,0.11800000000000001,0.5,0.389,0.2,2.0,0.0,0.0,0.46875,0.26666666666666666,0.0,0.03125,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
139,백용환,2010,KIA,0.286,4,7,2,2,0,0,2,8,5,0,0,0,0,1,0,1.143,0.28600000000000003,0,180cm/95kg,1989년 03월 20일,포수(우투우타),서울영중초-양천중-장충고-KIA-경찰,4000만원,1.429,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,백용환,2014,KIA,0.267,11,15,2,4,1,2,0,9,3,0,0,1,0,3,1,0.6,0.313,0,180cm/95kg,1989년 03월 20일,포수(우투우타),서울영중초-양천중-장충고-KIA-경찰,4000만원,0.9129999999999999,1,0.08333333333333333,0.08333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,백용환,2015,KIA,0.125,5,8,0,1,0,0,0,1,1,0,0,2,1,1,0,0.125,0.364,0,180cm/95kg,1989년 03월 20일,포수(우투우타),서울영중초-양천중-장충고-KIA-경찰,4000만원,0.489,1,0.14285714285714285,0.0,0.0,0.267,,,11.0,,,15.0,,,2.0,,,4.0,,,1.0,,,2.0,,,0.0,,,9.0,,,3.0,,,0.0,,,0.0,,,1.0,,,0.0,,,3.0,,,1.0,,,0.6,,,0.313,,,0.0,,,0.08333333333333333,,,0.08333333333333333,,,0.16666666666666666,,
139,백용환,2016,KIA,0.292,10,24,2,7,2,0,1,12,6,0,0,1,0,4,1,0.5,0.32,0,180cm/95kg,1989년 03월 20일,포수(우투우타),서울영중초-양천중-장충고-KIA-경찰,4000만원,0.8200000000000001,4,0.21052631578947367,0.10526315789473684,0.0,0.125,0.267,,5.0,11.0,,8.0,15.0,,0.0,2.0,,1.0,4.0,,0.0,1.0,,0.0,2.0,,0.0,0.0,,1.0,9.0,,1.0,3.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,,1.0,0.0,,1.0,3.0,,0.0,1.0,,0.125,0.6,,0.364,0.313,,0.0,0.0,,0.14285714285714285,0.08333333333333333,,0.0,0.08333333333333333,,0.0,0.16666666666666666,
139,백용환,2018,KIA,0.600,3,5,1,3,1,0,0,4,3,0,0,1,0,0,0,0.8,0.667,0,180cm/95kg,1989년 03월 20일,포수(우투우타),서울영중초-양천중-장충고-KIA-경찰,4000만원,1.4669999999999999,2,0.4,0.2,0.0,,0.292,0.125,,10.0,5.0,,24.0,8.0,,2.0,0.0,,7.0,1.0,,2.0,0.0,,0.0,0.0,,1.0,0.0,,12.0,1.0,,6.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,,0.0,1.0,,4.0,1.0,,1.0,0.0,,0.5,0.125,,0.32,0.364,,0.0,0.0,,0.21052631578947367,0.14285714285714285,,0.10526315789473684,0.0,,0.0,0.0
140,백창수,2010,LG,0.200,3,5,1,1,0,0,0,1,0,1,0,0,0,3,0,0.2,0.2,1,179cm/79kg,1988년 05월 09일,외야수(우투우타),고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,0.4,1,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,백창수,2014,LG,0.333,9,9,5,3,0,0,1,6,4,1,0,2,0,2,0,0.667,0.41700000000000004,0,179cm/79kg,1988년 05월 09일,외야수(우투우타),고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,1.084,2,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,백창수,2015,LG,0.400,5,5,0,2,0,0,0,2,1,0,0,0,0,2,0,0.4,0.4,1,179cm/79kg,1988년 05월 09일,외야수(우투우타),고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,0.8,2,0.6666666666666666,0.0,0.0,0.333,,,9.0,,,9.0,,,5.0,,,3.0,,,0.0,,,0.0,,,1.0,,,6.0,,,4.0,,,1.0,,,0.0,,,2.0,,,0.0,,,2.0,,,0.0,,,0.667,,,0.41700000000000004,,,0.0,,,0.3333333333333333,,,0.0,,,0.0,,
140,백창수,2016,LG,0.154,7,13,0,2,1,0,0,3,1,0,1,1,1,4,0,0.231,0.267,0,179cm/79kg,1988년 05월 09일,외야수(우투우타),고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,0.498,1,0.1111111111111111,0.1111111111111111,0.0,0.400,0.333,,5.0,9.0,,5.0,9.0,,0.0,5.0,,2.0,3.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,,2.0,6.0,,1.0,4.0,,0.0,1.0,,0.0,0.0,,0.0,2.0,,0.0,0.0,,2.0,2.0,,0.0,0.0,,0.4,0.667,,0.4,0.41700000000000004,,1.0,0.0,,0.6666666666666666,0.3333333333333333,,0.0,0.0,,0.0,0.0,
140,백창수,2018,한화,0.214,5,14,2,3,2,1,0,7,3,0,0,1,1,3,0,0.5,0.313,1,179cm/79kg,1988년 05월 09일,외야수(우투우타),고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,0.813,0,0.0,0.18181818181818182,0.09090909090909091,,0.154,0.400,,7.0,5.0,,13.0,5.0,,0.0,0.0,,2.0,2.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,2.0,,1.0,1.0,,0.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,,4.0,2.0,,0.0,0.0,,0.231,0.4,,0.267,0.4,,0.0,1.0,,0.1111111111111111,0.6666666666666666,,0.1111111111111111,0.0,,0.0,0.0
141,버나디나,2017,KIA,0.227,8,22,4,5,0,0,0,5,1,1,0,6,0,8,1,0.22699999999999998,0.39299999999999996,0,188cm/95kg,1984년 06월 12일,외야수(좌투좌타),네덜란드 Voorben Praktyk(고),100000달러,0.62,5,0.35714285714285715,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,버나디나,2018,KIA,0.231,5,13,3,3,0,0,1,6,2,0,0,2,0,2,0,0.462,0.33299999999999996,1,188cm/95kg,1984년 06월 12일,외야수(좌투좌타),네덜란드 Voorben Praktyk(고),100000달러,0.795,2,0.2,0.0,0.0,0.227,,,8.0,,,22.0,,,4.0,,,5.0,,,0.0,,,0.0,,,0.0,,,5.0,,,1.0,,,1.0,,,0.0,,,6.0,,,0.0,,,8.0,,,1.0,,,0.22699999999999998,,,0.39299999999999996,,,0.0,,,0.35714285714285715,,,0.0,,,0.0,,
142,번즈,2017,롯데,0.300,10,30,8,9,4,0,0,13,4,3,0,2,1,2,1,0.433,0.364,3,188cm/93kg,1990년 08월 07일,내야수(우투우타),미국 Kentucky(대),50000달러,0.7969999999999999,5,0.17857142857142858,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,번즈,2018,롯데,0.286,5,14,1,4,0,0,0,4,2,0,1,1,0,2,0,0.28600000000000003,0.33299999999999996,0,188cm/93kg,1990년 08월 07일,내야수(우투우타),미국 Kentucky(대),50000달러,0.619,4,0.3333333333333333,0.0,0.0,0.300,,,10.0,,,30.0,,,8.0,,,9.0,,,4.0,,,0.0,,,0.0,,,13.0,,,4.0,,,3.0,,,0.0,,,2.0,,,1.0,,,2.0,,,1.0,,,0.433,,,0.364,,,3.0,,,0.17857142857142858,,,0.14285714285714285,,,0.0,,
144,서건창,2012,넥센,0.241,10,29,3,7,0,0,0,7,0,1,2,5,0,5,1,0.24100000000000002,0.353,0,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.594,7,0.2916666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,서건창,2013,넥센,0.303,10,33,5,10,0,0,0,10,3,5,2,5,0,5,0,0.303,0.395,0,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.698,10,0.35714285714285715,0.0,0.0,0.241,,,10.0,,,29.0,,,3.0,,,7.0,,,0.0,,,0.0,,,0.0,,,7.0,,,0.0,,,1.0,,,2.0,,,5.0,,,0.0,,,5.0,,,1.0,,,0.24100000000000002,,,0.353,,,0.0,,,0.2916666666666667,,,0.0,,,0.0,,
144,서건창,2014,넥센,0.394,12,33,9,13,3,1,0,18,6,6,1,3,0,3,0,0.545,0.444,0,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.989,9,0.3,0.1,0.03333333333333333,0.303,0.241,,10.0,10.0,,33.0,29.0,,5.0,3.0,,10.0,7.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10.0,7.0,,3.0,0.0,,5.0,1.0,,2.0,2.0,,5.0,5.0,,0.0,0.0,,5.0,5.0,,0.0,1.0,,0.303,0.24100000000000002,,0.395,0.353,,0.0,0.0,,0.35714285714285715,0.2916666666666667,,0.0,0.0,,0.0,0.0,
144,서건창,2015,넥센,0.227,7,22,3,5,1,0,1,9,2,1,0,1,0,6,0,0.409,0.261,0,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.6699999999999999,3,0.2,0.06666666666666667,0.0,0.394,0.303,0.241,12.0,10.0,10.0,33.0,33.0,29.0,9.0,5.0,3.0,13.0,10.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,7.0,6.0,3.0,0.0,6.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,1.0,0.545,0.303,0.24100000000000002,0.444,0.395,0.353,0.0,0.0,0.0,0.3,0.35714285714285715,0.2916666666666667,0.1,0.0,0.0,0.03333333333333333,0.0,0.0
144,서건창,2016,넥센,0.244,15,45,8,11,7,1,0,20,4,1,1,3,0,4,2,0.444,0.292,2,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.736,3,0.07317073170731707,0.17073170731707318,0.024390243902439025,0.227,0.394,0.303,7.0,12.0,10.0,22.0,33.0,33.0,3.0,9.0,5.0,5.0,13.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,18.0,10.0,2.0,6.0,3.0,1.0,6.0,5.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.409,0.545,0.303,0.261,0.444,0.395,0.0,0.0,0.0,0.2,0.3,0.35714285714285715,0.06666666666666667,0.1,0.0,0.0,0.03333333333333333,0.0
144,서건창,2017,넥센,0.429,9,21,6,9,1,0,0,10,5,1,0,2,0,1,0,0.47600000000000003,0.478,1,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.9540000000000001,8,0.4,0.05,0.0,0.244,0.227,0.394,15.0,7.0,12.0,45.0,22.0,33.0,8.0,3.0,9.0,11.0,5.0,13.0,7.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,9.0,18.0,4.0,2.0,6.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,6.0,3.0,2.0,0.0,0.0,0.444,0.409,0.545,0.292,0.261,0.444,2.0,0.0,0.0,0.07317073170731707,0.2,0.3,0.17073170731707318,0.06666666666666667,0.1,0.024390243902439025,0.0,0.03333333333333333
144,서건창,2018,넥센,0.211,6,19,2,4,1,0,0,5,2,1,0,1,0,1,0,0.263,0.23800000000000002,0,176cm/84kg,1989년 08월 22일,내야수(우투좌타),송정동초-충장중-광주제일고-LG,,0.501,3,0.16666666666666666,0.05555555555555555,0.0,0.429,0.244,0.227,9.0,15.0,7.0,21.0,45.0,22.0,6.0,8.0,3.0,9.0,11.0,5.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,20.0,9.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,2.0,0.0,0.47600000000000003,0.444,0.409,0.478,0.292,0.261,1.0,2.0,0.0,0.4,0.07317073170731707,0.2,0.05,0.17073170731707318,0.06666666666666667,0.0,0.024390243902439025,0.0
145,서동욱,2003,KIA,0.300,9,20,2,6,1,1,0,9,4,0,0,0,0,12,0,0.45,0.3,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.75,4,0.5,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,서동욱,2004,KIA,1.000,1,1,1,1,0,0,1,4,3,0,0,0,0,0,0,4.0,1.0,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,5.0,0,,,,0.300,,,9.0,,,20.0,,,2.0,,,6.0,,,1.0,,,1.0,,,0.0,,,9.0,,,4.0,,,0.0,,,0.0,,,0.0,,,0.0,,,12.0,,,0.0,,,0.45,,,0.3,,,0.0,,,0.5,,,0.125,,,0.125,,
145,서동욱,2005,KIA,0.167,9,6,2,1,1,0,0,2,0,3,0,1,1,3,0,0.33299999999999996,0.375,1,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.708,0,0.0,0.3333333333333333,0.0,1.000,0.300,,1.0,9.0,,1.0,20.0,,1.0,2.0,,1.0,6.0,,0.0,1.0,,0.0,1.0,,1.0,0.0,,4.0,9.0,,3.0,4.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,,0.0,0.0,,4.0,0.45,,1.0,0.3,,0.0,0.0,,,0.5,,,0.125,,,0.125,
145,서동욱,2008,LG,0.263,9,19,1,5,2,0,0,7,0,0,0,2,2,5,0,0.368,0.391,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.759,3,0.21428571428571427,0.14285714285714285,0.0,,,0.167,,,9.0,,,6.0,,,2.0,,,1.0,,,1.0,,,0.0,,,0.0,,,2.0,,,0.0,,,3.0,,,0.0,,,1.0,,,1.0,,,3.0,,,0.0,,,0.33299999999999996,,,0.375,,,1.0,,,0.0,,,0.3333333333333333,,,0.0
145,서동욱,2009,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.0,0,0.0,0.0,0.0,0.263,,,9.0,,,19.0,,,1.0,,,5.0,,,2.0,,,0.0,,,0.0,,,7.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,5.0,,,0.0,,,0.368,,,0.391,,,0.0,,,0.21428571428571427,,,0.14285714285714285,,,0.0,,
145,서동욱,2010,LG,0.167,2,6,1,1,0,0,0,1,0,0,0,1,0,5,0,0.16699999999999998,0.28600000000000003,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.453,1,1.0,0.0,0.0,0.000,0.263,,1.0,9.0,,1.0,19.0,,0.0,1.0,,0.0,5.0,,0.0,2.0,,0.0,0.0,,0.0,0.0,,0.0,7.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,0.0,5.0,,0.0,0.0,,0.0,0.368,,0.0,0.391,,0.0,0.0,,0.0,0.21428571428571427,,0.0,0.14285714285714285,,0.0,0.0,
145,서동욱,2011,LG,0.175,13,40,6,7,1,0,1,11,6,0,0,12,1,13,1,0.275,0.377,1,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.652,5,0.19230769230769232,0.038461538461538464,0.0,0.167,0.000,0.263,2.0,1.0,9.0,6.0,1.0,19.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.368,0.28600000000000003,0.0,0.391,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
145,서동욱,2012,LG,0.250,10,28,2,7,1,1,0,10,7,0,2,4,0,8,0,0.35700000000000004,0.33299999999999996,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.69,5,0.25,0.05,0.05,0.175,0.167,0.000,13.0,2.0,1.0,40.0,6.0,1.0,6.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,13.0,5.0,0.0,1.0,0.0,0.0,0.275,0.16699999999999998,0.0,0.377,0.28600000000000003,0.0,1.0,0.0,0.0,0.19230769230769232,1.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
145,서동욱,2013,넥센,0.211,12,19,2,4,1,0,0,5,2,0,1,0,0,7,0,0.263,0.2,1,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.46299999999999997,3,0.25,0.08333333333333333,0.0,0.250,0.175,0.167,10.0,13.0,2.0,28.0,40.0,6.0,2.0,6.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,12.0,1.0,0.0,1.0,0.0,8.0,13.0,5.0,0.0,1.0,0.0,0.35700000000000004,0.275,0.16699999999999998,0.33299999999999996,0.377,0.28600000000000003,0.0,1.0,0.0,0.25,0.19230769230769232,1.0,0.05,0.038461538461538464,0.0,0.05,0.0,0.0
145,서동욱,2014,넥센,0.158,12,19,3,3,0,0,0,3,2,3,0,4,0,6,0,0.158,0.292,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.45,3,0.23076923076923078,0.0,0.0,0.211,0.250,0.175,12.0,10.0,13.0,19.0,28.0,40.0,2.0,2.0,6.0,4.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0,11.0,2.0,7.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,7.0,8.0,13.0,0.0,0.0,1.0,0.263,0.35700000000000004,0.275,0.2,0.33299999999999996,0.377,1.0,0.0,1.0,0.25,0.25,0.19230769230769232,0.08333333333333333,0.05,0.038461538461538464,0.0,0.05,0.0
145,서동욱,2015,넥센,0.313,8,16,3,5,3,0,0,8,4,0,0,3,0,2,0,0.5,0.42100000000000004,1,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.9209999999999999,2,0.14285714285714285,0.21428571428571427,0.0,0.158,0.211,0.250,12.0,12.0,10.0,19.0,19.0,28.0,3.0,2.0,2.0,3.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,10.0,2.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.158,0.263,0.35700000000000004,0.292,0.2,0.33299999999999996,0.0,1.0,0.0,0.23076923076923078,0.25,0.25,0.0,0.08333333333333333,0.05,0.0,0.0,0.05
145,서동욱,2016,KIA,0.400,6,5,1,2,0,0,0,2,0,0,1,0,0,2,0,0.4,0.4,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.8,2,0.6666666666666666,0.0,0.0,0.313,0.158,0.211,8.0,12.0,12.0,16.0,19.0,19.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.5,0.158,0.263,0.42100000000000004,0.292,0.2,1.0,0.0,1.0,0.14285714285714285,0.23076923076923078,0.25,0.21428571428571427,0.0,0.08333333333333333,0.0,0.0,0.0
145,서동욱,2017,KIA,0.250,9,24,1,6,1,0,0,7,2,0,0,1,0,8,1,0.292,0.28,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.5720000000000001,5,0.3125,0.0625,0.0,0.400,0.313,0.158,6.0,8.0,12.0,5.0,16.0,19.0,1.0,3.0,3.0,2.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.4,0.5,0.158,0.4,0.42100000000000004,0.292,0.0,1.0,0.0,0.6666666666666666,0.14285714285714285,0.23076923076923078,0.0,0.21428571428571427,0.0,0.0,0.0,0.0
145,서동욱,2018,KIA,0.200,4,5,2,1,0,0,0,1,0,0,0,2,1,1,0,0.2,0.5,0,188cm/99kg,1984년 03월 21일,내야수(우투좌타),서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,0.7,1,0.25,0.0,0.0,0.250,0.400,0.313,9.0,6.0,8.0,24.0,5.0,16.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,0.292,0.4,0.5,0.28,0.4,0.42100000000000004,0.0,0.0,1.0,0.3125,0.6666666666666666,0.14285714285714285,0.0625,0.0,0.21428571428571427,0.0,0.0,0.0
